locus_tag	ftype	length_bp	gene	EC_number	COG	product
HKLGDHBK_01506	CDS	429				hypothetical protein
HKLGDHBK_01507	CDS	1311		6.2.1.30	COG1541	Phenylacetate-coenzyme A ligase
HKLGDHBK_01508	CDS	1308	paaK	6.2.1.30	COG1541	Phenylacetate-coenzyme A ligase
HKLGDHBK_01509	CDS	1146	nagZ	3.2.1.52	COG1472	Beta-hexosaminidase
HKLGDHBK_01510	CDS	1524	putP		COG0591	Sodium/proline symporter
HKLGDHBK_01511	CDS	1062				hypothetical protein
HKLGDHBK_01512	CDS	1311	dapL_3	2.6.1.83		LL-diaminopimelate aminotransferase
HKLGDHBK_01513	CDS	570				hypothetical protein
HKLGDHBK_01514	CDS	1614				hypothetical protein
HKLGDHBK_01515	CDS	783	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
HKLGDHBK_01516	CDS	1143	argD	2.6.1.11	COG4992	Acetylornithine aminotransferase
HKLGDHBK_01517	CDS	1002	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
HKLGDHBK_01518	CDS	1203	argG	6.3.4.5		Argininosuccinate synthase
HKLGDHBK_01519	CDS	618				hypothetical protein
HKLGDHBK_01520	CDS	516	argR		COG1438	Arginine repressor
HKLGDHBK_01521	CDS	2805				hypothetical protein
HKLGDHBK_01522	CDS	654	ycgM		COG0179	putative protein YcgM
HKLGDHBK_01523	CDS	3585				hypothetical protein
HKLGDHBK_01524	CDS	1179				hypothetical protein
HKLGDHBK_01525	CDS	477	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
HKLGDHBK_01526	CDS	1356	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
HKLGDHBK_01527	CDS	789		2.4.1.-		PGL/p-HBAD biosynthesis glycosyltransferase
HKLGDHBK_01528	CDS	954				hypothetical protein
HKLGDHBK_01529	CDS	2100	recG	3.6.4.12	COG1200	ATP-dependent DNA helicase RecG
HKLGDHBK_01530	CDS	666	ispD_2	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
HKLGDHBK_01531	CDS	555	yajL	3.1.2.-	COG0693	Protein/nucleic acid deglycase 3
HKLGDHBK_01532	CDS	960	nadK	2.7.1.23		NAD kinase
HKLGDHBK_01533	CDS	360				hypothetical protein
HKLGDHBK_01534	CDS	1695		3.6.3.-		Putative multidrug export ATP-binding/permease protein
HKLGDHBK_01535	CDS	1782				hypothetical protein
HKLGDHBK_01536	CDS	108				hypothetical protein
HKLGDHBK_01537	CDS	1770				hypothetical protein
HKLGDHBK_01538	CDS	1512				hypothetical protein
HKLGDHBK_01539	CDS	951	susE			Outer membrane protein SusE
HKLGDHBK_01540	CDS	213	susD			Starch-binding protein SusD
HKLGDHBK_01541	CDS	429				hypothetical protein
HKLGDHBK_01542	CDS	822				hypothetical protein
HKLGDHBK_01543	CDS	645		3.1.3.-	COG1011	D-ribitol-5-phosphate phosphatase
HKLGDHBK_01544	CDS	411				hypothetical protein
HKLGDHBK_01545	CDS	1203				hypothetical protein
HKLGDHBK_01546	CDS	396				hypothetical protein
HKLGDHBK_01547	CDS	1722	fadD	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
HKLGDHBK_01548	CDS	318				hypothetical protein
HKLGDHBK_01549	CDS	1698	aspT			Aspartate/alanine antiporter
HKLGDHBK_01550	CDS	789	rlmB_1	2.1.1.185		23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
HKLGDHBK_01551	CDS	1260				hypothetical protein
HKLGDHBK_01552	CDS	483	guaD	3.5.4.3	COG0590	Guanine deaminase
HKLGDHBK_01553	CDS	375				hypothetical protein
HKLGDHBK_01554	CDS	1227				hypothetical protein
HKLGDHBK_01555	CDS	684				hypothetical protein
HKLGDHBK_01556	CDS	483	cdd	3.5.4.5	COG0295	Cytidine deaminase
HKLGDHBK_01557	CDS	1455				hypothetical protein
HKLGDHBK_01558	CDS	1248	lolE_2		COG4591	Lipoprotein-releasing system transmembrane protein LolE
HKLGDHBK_01559	CDS	600	ribE	2.5.1.9	COG0307	Riboflavin synthase
HKLGDHBK_01560	CDS	657	gph_3	3.1.3.18	COG0546	Phosphoglycolate phosphatase
HKLGDHBK_01561	CDS	639				hypothetical protein
HKLGDHBK_01562	CDS	2391				hypothetical protein
HKLGDHBK_01563	CDS	954	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
HKLGDHBK_01564	CDS	1029				hypothetical protein
HKLGDHBK_01565	CDS	918				hypothetical protein
HKLGDHBK_01566	CDS	732	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
HKLGDHBK_01567	CDS	759	ndhI_3	1.6.5.11		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
HKLGDHBK_01568	CDS	1944				hypothetical protein
HKLGDHBK_01569	CDS	1752				hypothetical protein
HKLGDHBK_01570	CDS	3201				hypothetical protein
HKLGDHBK_01571	CDS	1056				hypothetical protein
HKLGDHBK_01572	CDS	372				hypothetical protein
HKLGDHBK_01573	CDS	1530				hypothetical protein
HKLGDHBK_01574	CDS	1326				hypothetical protein
HKLGDHBK_01575	CDS	975	ravA	3.6.3.-		ATPase RavA
HKLGDHBK_01576	CDS	1260				hypothetical protein
HKLGDHBK_01577	CDS	654				hypothetical protein
HKLGDHBK_01578	CDS	981				hypothetical protein
HKLGDHBK_01579	CDS	978				hypothetical protein
HKLGDHBK_01580	CDS	825				hypothetical protein
HKLGDHBK_01581	CDS	2994				hypothetical protein
HKLGDHBK_01582	CDS	99				hypothetical protein
HKLGDHBK_01583	CDS	1338	gdhB	1.4.1.2		NAD-specific glutamate dehydrogenase
HKLGDHBK_01584	CDS	846				hypothetical protein
HKLGDHBK_01585	CDS	2268				hypothetical protein
HKLGDHBK_01586	CDS	516	rplQ			50S ribosomal protein L17
HKLGDHBK_01587	CDS	609	rpoA_1	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
HKLGDHBK_01588	CDS	198	rpoA_2	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
HKLGDHBK_01589	CDS	606	rpsD			30S ribosomal protein S4
HKLGDHBK_01590	CDS	390	rpsK		COG0100	30S ribosomal protein S11
HKLGDHBK_01591	CDS	381	rpsM			30S ribosomal protein S13
HKLGDHBK_01592	CDS	117	rpmJ			50S ribosomal protein L36
HKLGDHBK_01593	CDS	219	infA		COG0361	Translation initiation factor IF-1
HKLGDHBK_01594	CDS	801	map_2	3.4.11.18	COG0024	Methionine aminopeptidase 1
HKLGDHBK_01595	CDS	1338	secY		COG0201	Protein translocase subunit SecY
HKLGDHBK_01596	CDS	447	rplO		COG0200	50S ribosomal protein L15
HKLGDHBK_01597	CDS	177	rpmD		COG1841	50S ribosomal protein L30
HKLGDHBK_01598	CDS	513	rpsE		COG0098	30S ribosomal protein S5
HKLGDHBK_01599	CDS	345	rplR			50S ribosomal protein L18
HKLGDHBK_01600	CDS	567	rplF			50S ribosomal protein L6
HKLGDHBK_01601	CDS	396	rpsH		COG0096	30S ribosomal protein S8
HKLGDHBK_01602	CDS	303	rpsN		COG0199	30S ribosomal protein S14
HKLGDHBK_01603	CDS	549	rplE		COG0094	50S ribosomal protein L5
HKLGDHBK_01604	CDS	318	rplX		COG0198	50S ribosomal protein L24
HKLGDHBK_01605	CDS	366	rplN		COG0093	50S ribosomal protein L14
HKLGDHBK_01606	CDS	258	rpsQ			30S ribosomal protein S17
HKLGDHBK_01607	CDS	195	rpmC			50S ribosomal protein L29
HKLGDHBK_01608	CDS	429	rplP		COG0197	50S ribosomal protein L16
HKLGDHBK_01609	CDS	726	rpsC		COG0092	30S ribosomal protein S3
HKLGDHBK_01610	CDS	417				hypothetical protein
HKLGDHBK_01611	CDS	267	rpsS			30S ribosomal protein S19
HKLGDHBK_01612	CDS	831	rplB		COG0090	50S ribosomal protein L2
HKLGDHBK_01613	CDS	354				hypothetical protein
HKLGDHBK_01614	CDS	627	rplD			50S ribosomal protein L4
HKLGDHBK_01615	CDS	615	rplC		COG0087	50S ribosomal protein L3
HKLGDHBK_01616	CDS	1782				hypothetical protein
HKLGDHBK_01617	CDS	1974				hypothetical protein
HKLGDHBK_01618	CDS	222				hypothetical protein
HKLGDHBK_01619	CDS	1020	yqeN		COG1466	putative protein YqeN
HKLGDHBK_01620	CDS	1464				hypothetical protein
HKLGDHBK_01621	CDS	450				hypothetical protein
HKLGDHBK_01622	CDS	825				hypothetical protein
HKLGDHBK_01623	CDS	774			COG0327	GTP cyclohydrolase 1 type 2 
HKLGDHBK_01624	CDS	1416	comEC		COG0658	ComE operon protein 3
HKLGDHBK_01625	CDS	849				hypothetical protein
HKLGDHBK_01626	CDS	966	aguA	3.5.3.12	COG2957	Putative agmatine deiminase
HKLGDHBK_01627	CDS	879		3.5.1.77		N-carbamoyl-D-amino acid hydrolase
HKLGDHBK_01628	CDS	153				hypothetical protein
HKLGDHBK_01629	CDS	1275	ampG		COG0477	Protein AmpG
HKLGDHBK_01630	CDS	3720				hypothetical protein
HKLGDHBK_01631	CDS	1188	rlmN	2.1.1.192	COG0820	Dual-specificity RNA methyltransferase RlmN
HKLGDHBK_01632	CDS	981				hypothetical protein
HKLGDHBK_01633	CDS	837	pdxA	1.1.1.262		4-hydroxythreonine-4-phosphate dehydrogenase
HKLGDHBK_01634	CDS	1023				hypothetical protein
HKLGDHBK_01635	CDS	1254	norR			Anaerobic nitric oxide reductase transcription regulator NorR
HKLGDHBK_01636	CDS	549				hypothetical protein
HKLGDHBK_01637	CDS	756				hypothetical protein
HKLGDHBK_01638	CDS	411				hypothetical protein
HKLGDHBK_01639	tRNA	75				tRNA-His(gtg)
HKLGDHBK_01640	CDS	2085	htpG			Chaperone protein HtpG
HKLGDHBK_01641	CDS	480				hypothetical protein
HKLGDHBK_01642	CDS	375				hypothetical protein
HKLGDHBK_01643	CDS	1455	pepD_3	3.4.13.18	COG2195	Cytosol non-specific dipeptidase
HKLGDHBK_01644	CDS	150				hypothetical protein
HKLGDHBK_01645	CDS	621				hypothetical protein
HKLGDHBK_01646	CDS	633	nth	4.2.99.18	COG0177	Endonuclease III
HKLGDHBK_01647	CDS	2358		3.2.1.21	COG1472	Beta-glucosidase BoGH3B
HKLGDHBK_01648	CDS	1767	rpsA		COG0539	30S ribosomal protein S1
HKLGDHBK_01649	CDS	4512				hypothetical protein
HKLGDHBK_01650	CDS	120				hypothetical protein
HKLGDHBK_01651	CDS	1353	nqrA	1.6.5.8	COG1726	Na(+)-translocating NADH-quinone reductase subunit A
HKLGDHBK_01652	CDS	1161	nqrB	1.6.5.8	COG1805	Na(+)-translocating NADH-quinone reductase subunit B
HKLGDHBK_01653	CDS	651	nqrC	1.6.5.8		Na(+)-translocating NADH-quinone reductase subunit C
HKLGDHBK_01654	CDS	624	nqrD	1.6.5.8	COG1347	Na(+)-translocating NADH-quinone reductase subunit D
HKLGDHBK_01655	CDS	627	nqrE	1.6.5.8	COG2209	Na(+)-translocating NADH-quinone reductase subunit E
HKLGDHBK_01656	CDS	1269	nqrF	1.6.5.8	COG2871	Na(+)-translocating NADH-quinone reductase subunit F
HKLGDHBK_01657	CDS	1038	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
HKLGDHBK_01658	CDS	195	lgt_2	2.4.99.-		Prolipoprotein diacylglyceryl transferase
HKLGDHBK_01659	CDS	369				hypothetical protein
HKLGDHBK_01660	CDS	2172	btuB_4			Vitamin B12 transporter BtuB
HKLGDHBK_01661	CDS	654				hypothetical protein
HKLGDHBK_01662	tRNA	76				tRNA-Pro(ggg)
HKLGDHBK_01663	CDS	1296	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
HKLGDHBK_01664	CDS	3618				hypothetical protein
HKLGDHBK_01665	CDS	1554	rssB			Regulator of RpoS
HKLGDHBK_01666	CDS	414	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
HKLGDHBK_01667	CDS	315	trxA			Thioredoxin 1
HKLGDHBK_01668	CDS	3738	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
HKLGDHBK_01669	CDS	702	psd	4.1.1.65		Phosphatidylserine decarboxylase proenzyme
HKLGDHBK_01670	CDS	612				hypothetical protein
HKLGDHBK_01671	CDS	246				hypothetical protein
HKLGDHBK_01672	CDS	1566				hypothetical protein
HKLGDHBK_01673	CDS	915				hypothetical protein
HKLGDHBK_01674	CDS	699				hypothetical protein
HKLGDHBK_01675	CDS	489				hypothetical protein
HKLGDHBK_01676	CDS	102				hypothetical protein
HKLGDHBK_01677	CDS	3108	susC_8			TonB-dependent receptor SusC
HKLGDHBK_01678	CDS	1026	cytR_2		COG1609	HTH-type transcriptional repressor CytR
HKLGDHBK_01679	CDS	1302				hypothetical protein
HKLGDHBK_01680	CDS	294				hypothetical protein
HKLGDHBK_01681	CDS	2769				hypothetical protein
HKLGDHBK_01682	CDS	99				hypothetical protein
HKLGDHBK_01683	CDS	2643				hypothetical protein
HKLGDHBK_01684	CDS	195				hypothetical protein
HKLGDHBK_01685	CDS	2298	susB	3.2.1.3		Glucan 1,4-alpha-glucosidase SusB
HKLGDHBK_01686	CDS	1956	pulA	3.2.1.41	COG1523	Pullulanase
HKLGDHBK_01687	CDS	1890	glgB_2	2.4.1.18		1,4-alpha-glucan branching enzyme GlgB
HKLGDHBK_01688	CDS	354				hypothetical protein
HKLGDHBK_01689	CDS	792				hypothetical protein
HKLGDHBK_01690	CDS	492				hypothetical protein
HKLGDHBK_01691	CDS	483	dnaJ_2			Chaperone protein DnaJ
HKLGDHBK_01692	CDS	162				hypothetical protein
HKLGDHBK_01693	CDS	1041				hypothetical protein
HKLGDHBK_01694	CDS	465	ndk	2.7.4.6		Nucleoside diphosphate kinase
HKLGDHBK_01695	CDS	771				hypothetical protein
HKLGDHBK_01696	CDS	2247	relA_2	2.7.6.5	COG0317	GTP pyrophosphokinase
HKLGDHBK_01697	CDS	1752	pgcA	5.4.2.2		Phosphoglucomutase
HKLGDHBK_01698	CDS	2367	pyrK_1			Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit
HKLGDHBK_01699	CDS	1566	pccB	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
HKLGDHBK_01700	CDS	156				hypothetical protein
HKLGDHBK_01701	CDS	453				hypothetical protein
HKLGDHBK_01702	CDS	345	panD	4.1.1.11	COG0853	Aspartate 1-decarboxylase
HKLGDHBK_01703	CDS	873	panC	6.3.2.1	COG0414	Pantothenate synthetase
HKLGDHBK_01704	CDS	810	glgA_2	2.4.1.21		Glycogen synthase
HKLGDHBK_01705	CDS	1437				hypothetical protein
HKLGDHBK_01706	CDS	132				hypothetical protein
HKLGDHBK_01707	CDS	2442	clpC		COG0542	Negative regulator of genetic competence ClpC/MecB
HKLGDHBK_01708	CDS	2160				hypothetical protein
HKLGDHBK_01709	CDS	1644				hypothetical protein
HKLGDHBK_01710	CDS	522				hypothetical protein
HKLGDHBK_01711	CDS	549				hypothetical protein
HKLGDHBK_01712	CDS	1290				hypothetical protein
HKLGDHBK_01713	tRNA	72				tRNA-Gly(ccc)
HKLGDHBK_01714	tRNA	74				tRNA-Thr(cgt)
HKLGDHBK_01715	CDS	2823	uvrA_2			UvrABC system protein A
HKLGDHBK_01716	CDS	843				hypothetical protein
HKLGDHBK_01717	CDS	894				hypothetical protein
HKLGDHBK_01718	CDS	2271				hypothetical protein
HKLGDHBK_01719	CDS	1215				hypothetical protein
HKLGDHBK_01720	CDS	534	ygfA	6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
HKLGDHBK_01721	CDS	1683				hypothetical protein
HKLGDHBK_01722	CDS	423	tadA_2	3.5.4.33		tRNA-specific adenosine deaminase
HKLGDHBK_01723	CDS	2061	prlC	3.4.24.70	COG0339	Oligopeptidase A
HKLGDHBK_01724	CDS	414				hypothetical protein
HKLGDHBK_01725	CDS	639				hypothetical protein
HKLGDHBK_01726	tRNA	73				tRNA-Glu(ctc)
HKLGDHBK_01727	tRNA	88				tRNA-Ser(gct)
HKLGDHBK_01728	CDS	2412				hypothetical protein
HKLGDHBK_01729	CDS	3333	secA		COG0653	Protein translocase subunit SecA
HKLGDHBK_01730	CDS	1140				hypothetical protein
HKLGDHBK_01731	CDS	201				hypothetical protein
HKLGDHBK_01732	CDS	2232	priA	3.6.4.-	COG1198	Primosomal protein N'
HKLGDHBK_01733	CDS	1137				hypothetical protein
HKLGDHBK_01734	CDS	612				hypothetical protein
HKLGDHBK_01735	CDS	1044				hypothetical protein
HKLGDHBK_01736	CDS	1551				hypothetical protein
HKLGDHBK_01737	CDS	921				hypothetical protein
HKLGDHBK_01738	CDS	1482	egtB_2	1.14.99.-		Hercynine oxygenase
HKLGDHBK_01739	CDS	1011				hypothetical protein
HKLGDHBK_01740	CDS	2301	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
HKLGDHBK_01741	CDS	957	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
HKLGDHBK_01742	CDS	630				hypothetical protein
HKLGDHBK_01743	CDS	222				hypothetical protein
HKLGDHBK_01744	CDS	534				hypothetical protein
HKLGDHBK_01745	CDS	474				hypothetical protein
HKLGDHBK_01746	CDS	1068				hypothetical protein
HKLGDHBK_01747	CDS	1395				hypothetical protein
HKLGDHBK_01748	CDS	1728				hypothetical protein
HKLGDHBK_01749	CDS	3123	susC_9			TonB-dependent receptor SusC
HKLGDHBK_01750	CDS	132				hypothetical protein
HKLGDHBK_01751	CDS	2208	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
HKLGDHBK_01752	CDS	2298	rcsC_3	2.7.13.3		Sensor histidine kinase RcsC
HKLGDHBK_01753	CDS	699	cobB	3.5.1.-	COG0846	NAD-dependent protein deacylase
HKLGDHBK_01754	CDS	756				hypothetical protein
HKLGDHBK_01755	CDS	1491	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
HKLGDHBK_01756	CDS	366				hypothetical protein
HKLGDHBK_01757	CDS	273				hypothetical protein
HKLGDHBK_01758	CDS	270				hypothetical protein
HKLGDHBK_01759	CDS	1518				hypothetical protein
HKLGDHBK_01760	CDS	309				hypothetical protein
HKLGDHBK_01761	CDS	504	sigW_2		COG1595	ECF RNA polymerase sigma factor SigW
HKLGDHBK_01762	CDS	381				hypothetical protein
HKLGDHBK_01763	CDS	417				hypothetical protein
HKLGDHBK_01764	CDS	1524				hypothetical protein
HKLGDHBK_01765	CDS	441				hypothetical protein
HKLGDHBK_01766	CDS	417				hypothetical protein
HKLGDHBK_01767	CDS	954	rsxB			Electron transport complex subunit RsxB
HKLGDHBK_01768	CDS	1353	rnfC		COG4656	Electron transport complex subunit RnfC
HKLGDHBK_01769	CDS	1002	rsxD		COG4658	Electron transport complex subunit RsxD
HKLGDHBK_01770	CDS	645	rnfG		COG4659	Electron transport complex subunit RnfG
HKLGDHBK_01771	CDS	591	rnfE		COG4660	Electron transport complex subunit RnfE
HKLGDHBK_01772	CDS	603	rsxA		COG4657	Electron transport complex subunit RsxA
HKLGDHBK_01773	CDS	2307	bamA_3			Outer membrane protein assembly factor BamA
HKLGDHBK_01774	CDS	804	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
HKLGDHBK_01775	tRNA	74				tRNA-Lys(ctt)
HKLGDHBK_01776	CDS	366	queD	4.1.2.50	COG0720	6-carboxy-5,6,7,8-tetrahydropterin synthase
HKLGDHBK_01777	CDS	594	queE_2	4.3.99.3		7-carboxy-7-deazaguanine synthase
HKLGDHBK_01778	CDS	459				hypothetical protein
HKLGDHBK_01779	CDS	2346				hypothetical protein
HKLGDHBK_01780	CDS	375				hypothetical protein
HKLGDHBK_01781	CDS	456				hypothetical protein
HKLGDHBK_01782	CDS	579				hypothetical protein
HKLGDHBK_01783	CDS	441				hypothetical protein
HKLGDHBK_01784	CDS	879	dpnA	2.1.1.72		Modification methylase DpnIIB
HKLGDHBK_01785	CDS	819	mboIR	3.1.21.4		Type-2 restriction enzyme MboI
HKLGDHBK_01786	CDS	903	dpnM	2.1.1.72		Modification methylase DpnIIA
HKLGDHBK_01787	CDS	177				hypothetical protein
HKLGDHBK_01788	CDS	144				hypothetical protein
HKLGDHBK_01789	CDS	453				hypothetical protein
HKLGDHBK_01790	CDS	180				hypothetical protein
HKLGDHBK_01791	tRNA	89				tRNA-Ser(gga)
HKLGDHBK_01792	CDS	780	dtd3	3.1.1.96		D-aminoacyl-tRNA deacylase
HKLGDHBK_01793	CDS	969		2.5.1.10	COG0142	(2E,6E)-farnesyl diphosphate synthase
HKLGDHBK_01794	CDS	192				hypothetical protein
HKLGDHBK_01795	CDS	819				hypothetical protein
HKLGDHBK_01796	CDS	948				hypothetical protein
HKLGDHBK_01797	CDS	2052				hypothetical protein
HKLGDHBK_01798	CDS	1521	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
HKLGDHBK_01799	CDS	1236	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
HKLGDHBK_01800	CDS	525	fbiB	6.3.2.34		Coenzyme F420:L-glutamate ligase
HKLGDHBK_01801	CDS	1089	trpS2	6.1.1.2	COG0180	Tryptophan--tRNA ligase 2
HKLGDHBK_01802	CDS	1146	patB	4.4.1.8	COG1168	Cystathionine beta-lyase PatB
HKLGDHBK_01803	CDS	849				hypothetical protein
HKLGDHBK_01804	CDS	1002	mdh	1.1.1.37	COG0039	Malate dehydrogenase
HKLGDHBK_01805	CDS	330				hypothetical protein
HKLGDHBK_01806	CDS	837				hypothetical protein
HKLGDHBK_01807	CDS	192	rpsU			30S ribosomal protein S21
HKLGDHBK_01808	CDS	894	xerD_2		COG4974	Tyrosine recombinase XerD
HKLGDHBK_01809	CDS	300				hypothetical protein
HKLGDHBK_01810	tRNA	75				tRNA-Thr(tgt)
HKLGDHBK_01811	tRNA	84				tRNA-Tyr(gta)
HKLGDHBK_01812	tRNA	74				tRNA-Gly(tcc)
HKLGDHBK_01813	tRNA	73				tRNA-Thr(ggt)
HKLGDHBK_01814	CDS	744	tcdA	6.1.-.-	COG1179	tRNA threonylcarbamoyladenosine dehydratase
HKLGDHBK_01815	CDS	633				hypothetical protein
HKLGDHBK_01816	CDS	480	smpB		COG0691	SsrA-binding protein
HKLGDHBK_01817	CDS	510				hypothetical protein
HKLGDHBK_01818	CDS	153				hypothetical protein
HKLGDHBK_01819	CDS	411				hypothetical protein
HKLGDHBK_01820	CDS	471	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
HKLGDHBK_01821	CDS	1479	uxaB	1.1.1.58	COG0246	Altronate oxidoreductase
HKLGDHBK_01822	CDS	1671	pepDA	3.4.-.-	COG4690	Dipeptidase A
HKLGDHBK_01823	CDS	849	nadC	2.4.2.19	COG0157	putative nicotinate-nucleotide pyrophosphorylase [carboxylating]
HKLGDHBK_01824	CDS	207				hypothetical protein
HKLGDHBK_01825	CDS	954				hypothetical protein
HKLGDHBK_01826	CDS	771	lspA	3.4.23.36		Lipoprotein signal peptidase
HKLGDHBK_01827	CDS	384	dksA			RNA polymerase-binding transcription factor DksA
HKLGDHBK_01828	CDS	3414	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
HKLGDHBK_01829	CDS	855	rnz	3.1.26.11	COG1234	Ribonuclease Z
HKLGDHBK_01830	CDS	558				hypothetical protein
HKLGDHBK_01831	CDS	852	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
HKLGDHBK_01832	CDS	594				hypothetical protein
HKLGDHBK_01833	CDS	849				hypothetical protein
HKLGDHBK_01834	CDS	2154				hypothetical protein
HKLGDHBK_01835	CDS	1260				hypothetical protein
HKLGDHBK_01836	CDS	840				hypothetical protein
HKLGDHBK_01837	CDS	1293				hypothetical protein
HKLGDHBK_01838	CDS	1191				hypothetical protein
HKLGDHBK_01839	CDS	462				hypothetical protein
HKLGDHBK_01840	CDS	243				hypothetical protein
HKLGDHBK_01841	CDS	99				hypothetical protein
HKLGDHBK_01842	CDS	2901				hypothetical protein
HKLGDHBK_01843	CDS	2790				hypothetical protein
HKLGDHBK_01844	CDS	2061	copA	3.6.3.54		Copper-exporting P-type ATPase
HKLGDHBK_01845	CDS	1269	mepA_2			Multidrug export protein MepA
HKLGDHBK_01846	CDS	1095	wbpI_2	5.1.3.23	COG0381	UDP-2,3-diacetamido-2,3-dideoxy-D-glucuronate 2-epimerase
HKLGDHBK_01847	CDS	954	qmcA		COG0330	Protein QmcA
HKLGDHBK_01848	CDS	450				hypothetical protein
HKLGDHBK_01849	CDS	810	bepA	3.4.-.-		Beta-barrel assembly-enhancing protease
HKLGDHBK_01850	CDS	516				hypothetical protein
HKLGDHBK_01851	CDS	1425	cstA		COG1966	Peptide transporter CstA
HKLGDHBK_01852	CDS	138				hypothetical protein
HKLGDHBK_01853	CDS	1740				hypothetical protein
HKLGDHBK_01854	CDS	2361	mrcA_2		COG5009	Penicillin-binding protein 1A
HKLGDHBK_01855	CDS	948	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase catalytic subunit
HKLGDHBK_01856	CDS	456	pyrI		COG1781	Aspartate carbamoyltransferase regulatory chain
HKLGDHBK_01857	CDS	1281	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
HKLGDHBK_01858	CDS	870				hypothetical protein
HKLGDHBK_01859	CDS	180				hypothetical protein
HKLGDHBK_01860	CDS	867				hypothetical protein
HKLGDHBK_01861	CDS	564				hypothetical protein
HKLGDHBK_01862	CDS	156				hypothetical protein
HKLGDHBK_01863	CDS	1482	proS	6.1.1.15	COG0442	Proline--tRNA ligase
HKLGDHBK_01864	CDS	2433	feoB		COG0370	Fe(2+) transporter FeoB
HKLGDHBK_01865	CDS	1176	mltF_2			Membrane-bound lytic murein transglycosylase F
HKLGDHBK_01866	CDS	852	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
HKLGDHBK_01867	CDS	1287	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
HKLGDHBK_01868	CDS	1038	hisC	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
HKLGDHBK_01869	CDS	813	rlmB_2	2.1.1.185		23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
HKLGDHBK_01870	CDS	1068	hisB		COG0131	Histidine biosynthesis bifunctional protein HisB
HKLGDHBK_01871	tRNA	75				tRNA-Arg(acg)
HKLGDHBK_01872	CDS	966	hprA	1.1.1.29	COG1052	Glycerate dehydrogenase
HKLGDHBK_01873	CDS	1242	rarA		COG2256	Replication-associated recombination protein A
HKLGDHBK_01874	CDS	825				hypothetical protein
HKLGDHBK_01875	CDS	2382				hypothetical protein
HKLGDHBK_01876	CDS	834	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
HKLGDHBK_01877	CDS	1083				hypothetical protein
HKLGDHBK_01878	CDS	510				hypothetical protein
HKLGDHBK_01879	CDS	474				hypothetical protein
HKLGDHBK_01880	CDS	1203				hypothetical protein
HKLGDHBK_01881	CDS	339				hypothetical protein
HKLGDHBK_01882	CDS	381				hypothetical protein
HKLGDHBK_01883	CDS	783				hypothetical protein
HKLGDHBK_01884	CDS	126				hypothetical protein
HKLGDHBK_01885	CDS	1803				hypothetical protein
HKLGDHBK_01886	CDS	1173				hypothetical protein
HKLGDHBK_01887	CDS	192				hypothetical protein
HKLGDHBK_01888	CDS	3543	mfd	3.6.4.-		Transcription-repair-coupling factor
HKLGDHBK_01889	CDS	1356	trpB_2	4.2.1.20		Tryptophan synthase beta chain
HKLGDHBK_01890	CDS	1539				hypothetical protein
