locus_tag	ftype	length_bp	gene	EC_number	COG	product
LABOMGJG_01669	CDS	330				hypothetical protein
LABOMGJG_01670	CDS	405				hypothetical protein
LABOMGJG_01671	CDS	456				hypothetical protein
LABOMGJG_01672	CDS	459				hypothetical protein
LABOMGJG_01673	CDS	525				hypothetical protein
LABOMGJG_01674	CDS	780				IS3 family transposase ISBce15
LABOMGJG_01675	CDS	1908				hypothetical protein
LABOMGJG_01676	CDS	663	pnuC			Nicotinamide riboside transporter PnuC
LABOMGJG_01677	CDS	882				hypothetical protein
LABOMGJG_01678	CDS	861				hypothetical protein
LABOMGJG_01679	CDS	234				hypothetical protein
LABOMGJG_01680	CDS	732				hypothetical protein
LABOMGJG_01681	CDS	1713				hypothetical protein
LABOMGJG_01682	CDS	1032				hypothetical protein
LABOMGJG_01683	CDS	456	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
LABOMGJG_01684	CDS	897				hypothetical protein
LABOMGJG_01685	CDS	1365				hypothetical protein
LABOMGJG_01686	CDS	846				hypothetical protein
LABOMGJG_01687	CDS	1980	htpG			Chaperone protein HtpG
LABOMGJG_01688	CDS	627				hypothetical protein
LABOMGJG_01689	CDS	180				hypothetical protein
LABOMGJG_01690	CDS	444				hypothetical protein
LABOMGJG_01691	CDS	1266	cysS_2	6.1.1.16	COG0215	Cysteine--tRNA ligase
LABOMGJG_01692	CDS	204				hypothetical protein
LABOMGJG_01693	CDS	420				hypothetical protein
LABOMGJG_01694	CDS	810	nagB	3.5.99.6	COG0363	Glucosamine-6-phosphate deaminase
LABOMGJG_01695	CDS	768	resA_1			Thiol-disulfide oxidoreductase ResA
LABOMGJG_01696	CDS	2118	glgB_1	2.4.1.18	COG0296	1,4-alpha-glucan branching enzyme GlgB
LABOMGJG_01697	CDS	456				hypothetical protein
LABOMGJG_01698	CDS	903				hypothetical protein
LABOMGJG_01699	CDS	282				hypothetical protein
LABOMGJG_01700	CDS	372				hypothetical protein
LABOMGJG_01701	CDS	786	ttcA	2.8.1.-	COG0037	tRNA-cytidine(32) 2-sulfurtransferase
LABOMGJG_01702	CDS	1122	ganB	3.2.1.89	COG3867	Arabinogalactan endo-beta-1,4-galactanase
LABOMGJG_01703	CDS	249				hypothetical protein
LABOMGJG_01704	CDS	213				hypothetical protein
LABOMGJG_01705	CDS	144				hypothetical protein
LABOMGJG_01706	CDS	543	rbr1	1.11.1.1	COG1592	Rubrerythrin-1
LABOMGJG_01707	CDS	594	sodB	1.15.1.1	COG0605	Superoxide dismutase [Mn/Fe]
LABOMGJG_01708	CDS	1581	comM		COG0606	Competence protein ComM
LABOMGJG_01709	CDS	264				hypothetical protein
LABOMGJG_01710	CDS	732				hypothetical protein
LABOMGJG_01711	CDS	456				hypothetical protein
LABOMGJG_01712	CDS	1563	rng	3.1.26.-	COG1530	Ribonuclease G
LABOMGJG_01713	CDS	276			COG0776	DNA-binding protein HU
LABOMGJG_01714	CDS	1032	mutY	3.2.2.-		Adenine DNA glycosylase
LABOMGJG_01715	CDS	870				hypothetical protein
LABOMGJG_01716	CDS	855	panS		COG0385	Pantothenate precursors transporter PanS
LABOMGJG_01717	CDS	705	yfnB	3.-.-.-	COG1011	Putative HAD-hydrolase YfnB
LABOMGJG_01718	CDS	300				hypothetical protein
LABOMGJG_01719	CDS	135				hypothetical protein
LABOMGJG_01720	CDS	963				hypothetical protein
LABOMGJG_01721	CDS	7245				hypothetical protein
LABOMGJG_01722	CDS	4515				hypothetical protein
LABOMGJG_01723	CDS	9897				hypothetical protein
LABOMGJG_01724	CDS	531				hypothetical protein
LABOMGJG_01725	CDS	390				hypothetical protein
LABOMGJG_01726	CDS	1524	rlmCD	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
LABOMGJG_01727	CDS	1413				hypothetical protein
LABOMGJG_01728	CDS	1407	recD2	3.6.4.12		ATP-dependent RecD-like DNA helicase
LABOMGJG_01729	CDS	1863				hypothetical protein
LABOMGJG_01730	CDS	2271				hypothetical protein
LABOMGJG_01731	CDS	456				hypothetical protein
LABOMGJG_01732	CDS	783			COG0217	putative transcriptional regulatory protein
LABOMGJG_01733	CDS	615	rsmG	2.1.1.-		Ribosomal RNA small subunit methyltransferase G
LABOMGJG_01734	CDS	1038	korB	1.2.7.3	COG1013	2-oxoglutarate oxidoreductase subunit KorB
LABOMGJG_01735	CDS	1872	korA	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
LABOMGJG_01736	CDS	2457				hypothetical protein
LABOMGJG_01737	CDS	486				hypothetical protein
LABOMGJG_01738	CDS	2100	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
LABOMGJG_01739	CDS	234				hypothetical protein
LABOMGJG_01740	CDS	486				hypothetical protein
LABOMGJG_01741	CDS	873				hypothetical protein
LABOMGJG_01742	CDS	4023				hypothetical protein
LABOMGJG_01743	CDS	144				hypothetical protein
LABOMGJG_01744	CDS	105				hypothetical protein
LABOMGJG_01745	CDS	258				hypothetical protein
LABOMGJG_01746	CDS	3915	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
LABOMGJG_01747	CDS	1251	fpgS	6.3.2.17		Folylpolyglutamate synthase
LABOMGJG_01748	CDS	594	albA	1.3.3.13		Albonoursin synthase
LABOMGJG_01749	CDS	765	prmA	2.1.1.-		Ribosomal protein L11 methyltransferase
LABOMGJG_01750	CDS	2184				hypothetical protein
LABOMGJG_01751	CDS	1299		6.2.1.30	COG1541	Phenylacetate-coenzyme A ligase
LABOMGJG_01752	CDS	441				hypothetical protein
LABOMGJG_01753	CDS	474	dsbD	1.8.1.8		Thiol:disulfide interchange protein DsbD
LABOMGJG_01754	CDS	4485				hypothetical protein
LABOMGJG_01755	CDS	900				hypothetical protein
LABOMGJG_01756	CDS	774	rlmB_2	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
LABOMGJG_01757	CDS	1173				hypothetical protein
LABOMGJG_01758	CDS	681		5.4.99.-	COG0564	putative RNA pseudouridine synthase
LABOMGJG_01759	CDS	1665				hypothetical protein
LABOMGJG_01760	CDS	690	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
LABOMGJG_01761	CDS	633				hypothetical protein
LABOMGJG_01762	CDS	1053				hypothetical protein
LABOMGJG_01763	CDS	303	btrV		COG1366	Putative anti-sigma factor antagonist BtrV
LABOMGJG_01764	CDS	2172	rsbW	2.7.11.1		Serine-protein kinase RsbW
LABOMGJG_01765	CDS	1206				hypothetical protein
LABOMGJG_01766	CDS	2007	dap4	3.4.14.5		Dipeptidyl aminopeptidase 4
LABOMGJG_01767	CDS	1458				hypothetical protein
LABOMGJG_01768	CDS	957	glcK	2.7.1.2	COG1940	Glucokinase
LABOMGJG_01769	CDS	477	pgdA	3.5.1.104	COG0726	Peptidoglycan-N-acetylglucosamine deacetylase
LABOMGJG_01770	CDS	1977	recB	3.1.11.5		RecBCD enzyme subunit RecB
LABOMGJG_01771	CDS	2841				hypothetical protein
LABOMGJG_01772	CDS	879				hypothetical protein
LABOMGJG_01773	CDS	1377	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
LABOMGJG_01774	CDS	2199	glnA_2	6.3.1.2		Glutamine synthetase
LABOMGJG_01775	CDS	672				hypothetical protein
LABOMGJG_01776	CDS	273				hypothetical protein
LABOMGJG_01777	CDS	543				hypothetical protein
LABOMGJG_01778	CDS	789				hypothetical protein
LABOMGJG_01779	CDS	1533	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
LABOMGJG_01780	CDS	666				hypothetical protein
LABOMGJG_01781	CDS	1491	proS	6.1.1.15	COG0442	Proline--tRNA ligase
LABOMGJG_01782	CDS	1044	apbC		COG0489	Iron-sulfur cluster carrier protein
LABOMGJG_01783	CDS	1365	mepA		COG0534	Multidrug export protein MepA
LABOMGJG_01784	CDS	867				hypothetical protein
LABOMGJG_01785	CDS	264	hupA		COG0776	DNA-binding protein HU 1
LABOMGJG_01786	CDS	585	adk	2.7.4.3	COG0563	Adenylate kinase
LABOMGJG_01787	CDS	1065	cgtA	3.6.5.-		GTPase Obg/CgtA
LABOMGJG_01788	CDS	1800	clcB			Voltage-gated ClC-type chloride channel ClcB
LABOMGJG_01789	CDS	117				hypothetical protein
LABOMGJG_01790	CDS	390				hypothetical protein
LABOMGJG_01791	CDS	438				hypothetical protein
LABOMGJG_01792	CDS	1731				hypothetical protein
LABOMGJG_01793	CDS	582				hypothetical protein
LABOMGJG_01794	CDS	1272	arcA	3.5.3.6	COG2235	Arginine deiminase
LABOMGJG_01795	CDS	408				hypothetical protein
LABOMGJG_01796	CDS	309				hypothetical protein
LABOMGJG_01797	CDS	1059				hypothetical protein
LABOMGJG_01798	CDS	825				hypothetical protein
LABOMGJG_01799	CDS	564				hypothetical protein
LABOMGJG_01800	CDS	216				hypothetical protein
LABOMGJG_01801	CDS	639	pinR_2	3.1.22.-	COG1961	Serine recombinase PinR
LABOMGJG_01802	CDS	918				hypothetical protein
LABOMGJG_01803	CDS	411				hypothetical protein
LABOMGJG_01804	CDS	3285				hypothetical protein
LABOMGJG_01805	CDS	3372	rapA	3.6.4.-		RNA polymerase-associated protein RapA
LABOMGJG_01806	CDS	1230				hypothetical protein
LABOMGJG_01807	CDS	471				hypothetical protein
LABOMGJG_01808	CDS	144				hypothetical protein
LABOMGJG_01809	CDS	1335				hypothetical protein
LABOMGJG_01810	CDS	2235	recD	3.1.11.5		RecBCD enzyme subunit RecD
LABOMGJG_01811	CDS	396	mutT_2	3.6.1.55	COG0494	8-oxo-dGTP diphosphatase
LABOMGJG_01812	CDS	447	yqeY		COG1610	putative protein YqeY
LABOMGJG_01813	CDS	624				hypothetical protein
LABOMGJG_01814	CDS	870				hypothetical protein
LABOMGJG_01815	CDS	1509	ndhI_2	1.6.5.11		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
LABOMGJG_01816	CDS	1389				hypothetical protein
LABOMGJG_01817	CDS	249	coaX_1	2.7.1.33		Type III pantothenate kinase
LABOMGJG_01818	CDS	1203				hypothetical protein
LABOMGJG_01819	CDS	1419				hypothetical protein
LABOMGJG_01820	CDS	522				hypothetical protein
LABOMGJG_01821	CDS	741	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
LABOMGJG_01822	CDS	1224	sstT		COG3633	Serine/threonine transporter SstT
LABOMGJG_01823	CDS	438				hypothetical protein
LABOMGJG_01824	CDS	927				hypothetical protein
LABOMGJG_01825	CDS	354				hypothetical protein
LABOMGJG_01826	CDS	807				hypothetical protein
LABOMGJG_01827	CDS	105				hypothetical protein
LABOMGJG_01828	CDS	114				hypothetical protein
LABOMGJG_01829	CDS	360				hypothetical protein
LABOMGJG_01830	CDS	153	nqrF	1.6.5.8	COG2871	Na(+)-translocating NADH-quinone reductase subunit F
LABOMGJG_01831	CDS	1236				hypothetical protein
LABOMGJG_01832	CDS	747				hypothetical protein
LABOMGJG_01833	CDS	636	nicB	1.14.13.163		6-hydroxy-3-succinoylpyridine 3-monooxygenase HspA
LABOMGJG_01834	CDS	183				hypothetical protein
LABOMGJG_01835	CDS	2382				hypothetical protein
LABOMGJG_01836	CDS	345				hypothetical protein
LABOMGJG_01837	CDS	384				hypothetical protein
LABOMGJG_01838	CDS	171				hypothetical protein
LABOMGJG_01839	CDS	603				hypothetical protein
LABOMGJG_01840	CDS	321				hypothetical protein
LABOMGJG_01841	CDS	309				hypothetical protein
LABOMGJG_01842	CDS	204				hypothetical protein
LABOMGJG_01843	CDS	489				hypothetical protein
LABOMGJG_01844	CDS	468				hypothetical protein
LABOMGJG_01845	CDS	8238				hypothetical protein
LABOMGJG_01846	CDS	1437				hypothetical protein
LABOMGJG_01847	CDS	1008				hypothetical protein
LABOMGJG_01848	CDS	510				hypothetical protein
LABOMGJG_01849	CDS	399				hypothetical protein
LABOMGJG_01850	CDS	273				hypothetical protein
LABOMGJG_01851	CDS	381				hypothetical protein
LABOMGJG_01852	CDS	126				hypothetical protein
LABOMGJG_01853	CDS	384				hypothetical protein
LABOMGJG_01854	CDS	1452				hypothetical protein
LABOMGJG_01855	CDS	843	fusA_1		COG0480	Elongation factor G
LABOMGJG_01856	CDS	2352				hypothetical protein
LABOMGJG_01857	CDS	2280	btuB_3			Vitamin B12 transporter BtuB
LABOMGJG_01858	CDS	846				hypothetical protein
LABOMGJG_01859	CDS	747				hypothetical protein
LABOMGJG_01860	CDS	786				hypothetical protein
LABOMGJG_01861	CDS	432				hypothetical protein
LABOMGJG_01862	CDS	372				hypothetical protein
LABOMGJG_01863	CDS	135				hypothetical protein
LABOMGJG_01864	CDS	489				hypothetical protein
LABOMGJG_01865	CDS	270				hypothetical protein
LABOMGJG_01866	CDS	810				hypothetical protein
LABOMGJG_01867	CDS	288				hypothetical protein
LABOMGJG_01868	CDS	918				hypothetical protein
LABOMGJG_01869	CDS	408				hypothetical protein
LABOMGJG_01870	CDS	1167				hypothetical protein
LABOMGJG_01871	CDS	1095				hypothetical protein
LABOMGJG_01872	CDS	975				hypothetical protein
LABOMGJG_01873	CDS	282				hypothetical protein
LABOMGJG_01874	CDS	354				hypothetical protein
LABOMGJG_01875	CDS	696				hypothetical protein
LABOMGJG_01876	CDS	129				hypothetical protein
LABOMGJG_01877	CDS	1209				hypothetical protein
LABOMGJG_01878	CDS	1593				hypothetical protein
LABOMGJG_01879	CDS	582				hypothetical protein
LABOMGJG_01880	CDS	486				hypothetical protein
LABOMGJG_01881	CDS	243				hypothetical protein
LABOMGJG_01882	CDS	357				hypothetical protein
LABOMGJG_01883	CDS	447				hypothetical protein
LABOMGJG_01884	CDS	243				hypothetical protein
LABOMGJG_01885	CDS	231				hypothetical protein
LABOMGJG_01886	CDS	129				hypothetical protein
LABOMGJG_01887	CDS	2271	pcrA	3.6.4.12		ATP-dependent DNA helicase PcrA
LABOMGJG_01888	CDS	1407				hypothetical protein
LABOMGJG_01889	CDS	1494				hypothetical protein
LABOMGJG_01890	CDS	1506				hypothetical protein
LABOMGJG_01891	CDS	882				hypothetical protein
LABOMGJG_01892	CDS	111				hypothetical protein
LABOMGJG_01893	CDS	381	rpsL		COG0048	30S ribosomal protein S12
LABOMGJG_01894	CDS	477	rpsG		COG0049	30S ribosomal protein S7
LABOMGJG_01895	CDS	2115	fusA_2		COG0480	Elongation factor G
LABOMGJG_01896	CDS	306	rpsJ		COG0051	30S ribosomal protein S10
LABOMGJG_01897	CDS	618	rplC		COG0087	50S ribosomal protein L3
LABOMGJG_01898	CDS	630	rplD			50S ribosomal protein L4
LABOMGJG_01899	CDS	291	rplW		COG0089	50S ribosomal protein L23
LABOMGJG_01900	CDS	825	rplB		COG0090	50S ribosomal protein L2
LABOMGJG_01901	CDS	270	rpsS			30S ribosomal protein S19
LABOMGJG_01902	CDS	408				hypothetical protein
LABOMGJG_01903	CDS	738	rpsC		COG0092	30S ribosomal protein S3
LABOMGJG_01904	CDS	432	rplP		COG0197	50S ribosomal protein L16
LABOMGJG_01905	CDS	1080	hemN	1.3.99.-	COG0635	Oxygen-independent coproporphyrinogen-III oxidase-like protein
LABOMGJG_01906	CDS	1221	rarA		COG2256	Replication-associated recombination protein A
LABOMGJG_01907	CDS	1737	recN		COG0497	DNA repair protein RecN
LABOMGJG_01908	CDS	3099				hypothetical protein
LABOMGJG_01909	CDS	909				hypothetical protein
LABOMGJG_01910	CDS	1038				hypothetical protein
LABOMGJG_01911	CDS	714	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
LABOMGJG_01912	CDS	840	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
LABOMGJG_01913	CDS	1437	ettA		COG0488	Energy-dependent translational throttle protein EttA
LABOMGJG_01914	CDS	2103	yhgF		COG2183	Protein YhgF
LABOMGJG_01915	CDS	489				IS1595 family transposase ISSsu9
LABOMGJG_01916	CDS	795	thyA2	2.1.1.45	COG0207	Thymidylate synthase 2
LABOMGJG_01917	CDS	2112				hypothetical protein
LABOMGJG_01918	CDS	1326				hypothetical protein
LABOMGJG_01919	CDS	363				hypothetical protein
LABOMGJG_01920	CDS	330				hypothetical protein
LABOMGJG_01921	CDS	573	spoT	3.1.7.2	COG0317	Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase
LABOMGJG_01922	CDS	804				hypothetical protein
LABOMGJG_01923	CDS	474		3.6.1.25	COG2954	Inorganic triphosphatase
LABOMGJG_01924	CDS	1770				hypothetical protein
LABOMGJG_01925	CDS	1383				hypothetical protein
LABOMGJG_01926	CDS	1254	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
LABOMGJG_01927	CDS	1404				hypothetical protein
LABOMGJG_01928	CDS	456	cdd	3.5.4.5	COG0295	Cytidine deaminase
LABOMGJG_01929	CDS	432	ybeY	3.1.-.-		Endoribonuclease YbeY
LABOMGJG_01930	CDS	624				hypothetical protein
LABOMGJG_01931	CDS	513				hypothetical protein
LABOMGJG_01932	CDS	567				hypothetical protein
LABOMGJG_01933	CDS	1623				hypothetical protein
LABOMGJG_01934	CDS	756	frdB	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
LABOMGJG_01935	CDS	2103				hypothetical protein
LABOMGJG_01936	CDS	696				hypothetical protein
LABOMGJG_01937	CDS	366	murB_1	1.3.1.98		UDP-N-acetylenolpyruvoylglucosamine reductase
LABOMGJG_01938	CDS	1419				hypothetical protein
LABOMGJG_01939	CDS	501				hypothetical protein
LABOMGJG_01940	CDS	696				hypothetical protein
LABOMGJG_01941	CDS	1650				hypothetical protein
LABOMGJG_01942	CDS	471	resA_2		COG0526	Thiol-disulfide oxidoreductase ResA
LABOMGJG_01943	CDS	474				hypothetical protein
LABOMGJG_01944	CDS	960	murB_2	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
LABOMGJG_01945	CDS	1308	murAA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1
LABOMGJG_01946	CDS	2343				hypothetical protein
LABOMGJG_01947	CDS	567				hypothetical protein
LABOMGJG_01948	CDS	906				hypothetical protein
LABOMGJG_01949	CDS	1986	bepA	3.4.-.-		Beta-barrel assembly-enhancing protease
LABOMGJG_01950	CDS	666				hypothetical protein
LABOMGJG_01951	CDS	555				hypothetical protein
LABOMGJG_01952	CDS	390				hypothetical protein
LABOMGJG_01953	CDS	495				hypothetical protein
LABOMGJG_01954	CDS	1002				hypothetical protein
LABOMGJG_01955	CDS	738	topA_2	5.99.1.2		DNA topoisomerase 1
LABOMGJG_01956	CDS	468				hypothetical protein
LABOMGJG_01957	CDS	1473				hypothetical protein
LABOMGJG_01958	CDS	714	pdxJ	2.6.99.2		Pyridoxine 5'-phosphate synthase
LABOMGJG_01959	CDS	690				hypothetical protein
LABOMGJG_01960	CDS	411				hypothetical protein
LABOMGJG_01961	CDS	984				hypothetical protein
LABOMGJG_01962	CDS	528	yajL	3.1.2.-	COG0693	Protein/nucleic acid deglycase 3
LABOMGJG_01963	CDS	258				hypothetical protein
LABOMGJG_01964	CDS	663	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
LABOMGJG_01965	CDS	333	queD	4.1.2.50	COG0720	6-carboxy-5,6,7,8-tetrahydropterin synthase
LABOMGJG_01966	CDS	654	queC	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
LABOMGJG_01967	CDS	480	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
LABOMGJG_01968	CDS	3573				hypothetical protein
LABOMGJG_01969	CDS	864				hypothetical protein
LABOMGJG_01970	CDS	1362				hypothetical protein
LABOMGJG_01971	CDS	774				hypothetical protein
LABOMGJG_01972	CDS	1197				hypothetical protein
LABOMGJG_01973	CDS	792				hypothetical protein
LABOMGJG_01974	CDS	153				hypothetical protein
LABOMGJG_01975	CDS	744				hypothetical protein
LABOMGJG_01976	CDS	648				hypothetical protein
LABOMGJG_01977	CDS	636	dck	2.7.1.74	COG1428	Deoxyadenosine/deoxycytidine kinase
LABOMGJG_01978	CDS	957				hypothetical protein
LABOMGJG_01979	CDS	816				hypothetical protein
LABOMGJG_01980	CDS	1176				hypothetical protein
LABOMGJG_01981	CDS	1200				hypothetical protein
LABOMGJG_01982	CDS	1215		3.1.3.3	COG0560	Phosphoserine phosphatase
LABOMGJG_01983	CDS	822				hypothetical protein
LABOMGJG_01984	CDS	1368	dnaA		COG0593	Chromosomal replication initiator protein DnaA
LABOMGJG_01985	CDS	174				hypothetical protein
LABOMGJG_01986	CDS	942				hypothetical protein
LABOMGJG_01987	CDS	1065				hypothetical protein
LABOMGJG_01988	CDS	2406	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
LABOMGJG_01989	CDS	1083				hypothetical protein
LABOMGJG_01990	CDS	231				hypothetical protein
LABOMGJG_01991	CDS	603				hypothetical protein
LABOMGJG_01992	tRNA	74				tRNA-His(gtg)
LABOMGJG_01993	CDS	1518	cmdF	5.4.3.6		Tyrosine 2,3-aminomutase
LABOMGJG_01994	CDS	735	fabG_3	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
LABOMGJG_01995	CDS	1239	fabB_2	2.3.1.41		3-oxoacyl-[acyl-carrier-protein] synthase 1
LABOMGJG_01996	CDS	1122	sfmM2	2.1.1.304		L-tyrosine C(3)-methyltransferase
LABOMGJG_01997	CDS	243	acpP_4		COG0236	Acyl carrier protein
LABOMGJG_01998	CDS	849				hypothetical protein
LABOMGJG_01999	CDS	420				hypothetical protein
LABOMGJG_02000	CDS	876	rfbA	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 1
LABOMGJG_02001	CDS	843	menA_2	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
LABOMGJG_02002	CDS	699	cobB	3.5.1.-	COG0846	NAD-dependent protein deacylase
LABOMGJG_02003	CDS	135				hypothetical protein
LABOMGJG_02004	CDS	1377	aspS2	6.1.1.23	COG0017	Aspartate--tRNA(Asp/Asn) ligase
LABOMGJG_02005	CDS	486	rplQ			50S ribosomal protein L17
LABOMGJG_02006	CDS	315	rpoA	2.7.7.6		DNA-directed RNA polymerase subunit alpha
LABOMGJG_02007	CDS	759	gdhB	1.4.1.2		NAD-specific glutamate dehydrogenase
LABOMGJG_02008	CDS	1191	kbl	2.3.1.29	COG0156	2-amino-3-ketobutyrate coenzyme A ligase
LABOMGJG_02009	CDS	894	tdh	1.1.1.103	COG1063	L-threonine 3-dehydrogenase
LABOMGJG_02010	CDS	2928				hypothetical protein
LABOMGJG_02011	CDS	915	era			GTPase Era
LABOMGJG_02012	CDS	1464		3.1.-.-	COG1236	Ribonuclease
LABOMGJG_02013	CDS	1023				hypothetical protein
LABOMGJG_02014	CDS	570	rlmB_3	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
LABOMGJG_02015	CDS	393				hypothetical protein
LABOMGJG_02016	CDS	495				hypothetical protein
LABOMGJG_02017	CDS	534	fkpA	5.2.1.8	COG0545	putative FKBP-type peptidyl-prolyl cis-trans isomerase FkpA
LABOMGJG_02018	CDS	1203	envC		COG4942	Murein hydrolase activator EnvC
LABOMGJG_02019	CDS	570				hypothetical protein
LABOMGJG_02020	CDS	1017				hypothetical protein
LABOMGJG_02021	CDS	435	dut	3.6.1.23		Deoxyuridine 5'-triphosphate nucleotidohydrolase
LABOMGJG_02022	CDS	921		2.7.1.-	COG1597	Putative lipid kinase
LABOMGJG_02023	CDS	684				hypothetical protein
LABOMGJG_02024	CDS	129				hypothetical protein
LABOMGJG_02025	CDS	690				hypothetical protein
LABOMGJG_02026	CDS	210				hypothetical protein
LABOMGJG_02027	CDS	1929	mutA	5.4.99.2	COG1884	Methylmalonyl-CoA mutase small subunit
LABOMGJG_02028	CDS	408				hypothetical protein
LABOMGJG_02029	CDS	2070	mutB	5.4.99.2	COG1884	Methylmalonyl-CoA mutase large subunit
LABOMGJG_02030	CDS	264				hypothetical protein
LABOMGJG_02031	CDS	378				hypothetical protein
LABOMGJG_02032	CDS	1083				hypothetical protein
LABOMGJG_02033	CDS	1641	aspT			Aspartate/alanine antiporter
LABOMGJG_02034	CDS	1332	dinF		COG0534	DNA damage-inducible protein F
LABOMGJG_02035	CDS	984	mdtA_2			Multidrug resistance protein MdtA
LABOMGJG_02036	CDS	3495	mdtB_3			Multidrug resistance protein MdtB
LABOMGJG_02037	CDS	1734	ruvB_2	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
LABOMGJG_02038	CDS	1710				hypothetical protein
LABOMGJG_02039	CDS	978				hypothetical protein
LABOMGJG_02040	CDS	165				hypothetical protein
LABOMGJG_02041	CDS	1851				hypothetical protein
LABOMGJG_02042	CDS	3858				hypothetical protein
LABOMGJG_02043	CDS	678				hypothetical protein
LABOMGJG_02044	CDS	1953	gcvP	1.4.4.2		Glycine dehydrogenase (decarboxylating)
LABOMGJG_02045	CDS	945				hypothetical protein
LABOMGJG_02046	CDS	978				hypothetical protein
LABOMGJG_02047	tRNA	90				tRNA-Ser(cga)
LABOMGJG_02048	CDS	690				hypothetical protein
LABOMGJG_02049	CDS	294				hypothetical protein
LABOMGJG_02050	CDS	573	rpoE		COG1595	ECF RNA polymerase sigma factor RpoE
LABOMGJG_02051	CDS	273				hypothetical protein
LABOMGJG_02052	CDS	2886	leuS	6.1.1.4		Leucine--tRNA ligase
LABOMGJG_02053	CDS	1206				hypothetical protein
LABOMGJG_02054	CDS	603				hypothetical protein
LABOMGJG_02055	CDS	1212	degP	3.4.21.107	COG0265	Periplasmic serine endoprotease DegP
LABOMGJG_02056	CDS	354				hypothetical protein
LABOMGJG_02057	CDS	840				hypothetical protein
LABOMGJG_02058	CDS	927				hypothetical protein
LABOMGJG_02059	CDS	1188	bdhA	1.1.1.-	COG1979	NADH-dependent butanol dehydrogenase A
LABOMGJG_02060	CDS	1374				hypothetical protein
LABOMGJG_02061	CDS	282				hypothetical protein
LABOMGJG_02062	CDS	135				hypothetical protein
LABOMGJG_02063	CDS	3342	mfd	3.6.4.-		Transcription-repair-coupling factor
LABOMGJG_02064	CDS	750	kpsU	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
LABOMGJG_02065	CDS	714	deoD	2.4.2.1		Purine nucleoside phosphorylase DeoD-type
LABOMGJG_02066	CDS	708				hypothetical protein
LABOMGJG_02067	CDS	294	smpB		COG0691	SsrA-binding protein
LABOMGJG_02068	CDS	477				hypothetical protein
LABOMGJG_02069	CDS	2646				hypothetical protein
LABOMGJG_02070	CDS	531				hypothetical protein
LABOMGJG_02071	CDS	1089				hypothetical protein
LABOMGJG_02072	CDS	1680	rhaR_3			HTH-type transcriptional activator RhaR
LABOMGJG_02073	CDS	1434				hypothetical protein
LABOMGJG_02074	CDS	132				hypothetical protein
LABOMGJG_02075	CDS	966	rgtE	2.4.1.-	COG0463	Dodecaprenyl-phosphate galacturonate synthase
LABOMGJG_02076	CDS	1224				hypothetical protein
LABOMGJG_02077	CDS	1350				hypothetical protein
LABOMGJG_02078	CDS	285				hypothetical protein
LABOMGJG_02079	CDS	582				hypothetical protein
LABOMGJG_02080	CDS	903				hypothetical protein
LABOMGJG_02081	CDS	261				hypothetical protein
LABOMGJG_02082	CDS	309				hypothetical protein
LABOMGJG_02083	CDS	255				hypothetical protein
LABOMGJG_02084	CDS	828	prmC	2.1.1.297		Release factor glutamine methyltransferase
LABOMGJG_02085	CDS	1068	ribD		COG0117	Riboflavin biosynthesis protein RibD
LABOMGJG_02086	CDS	1284	cshA	3.6.4.13	COG0513	ATP-dependent RNA helicase CshA
